1669236367.8533976|28cdc105ce47|1|51|-56
1669236368.5267231|28cdc105d138|1|69|-56
1669236368.8126438|28cdc105ce45|1|63|-66
1669236371.223658|28cdc105d188|1|278|-69
1669236371.2259507|28cdc105ce6a|1|74|-66
1669236371.672304|28cdc105d154|1|1395|-66
1669236378.7870212|28cdc105d137|1|53|-63
1669236380.2270362|28cdc105ce6b|1|48|-59
1669236383.2761278|28cdc105ce47|1|42|-57
1669236383.439085|28cdc105d138|1|79|-59
1669236383.725595|28cdc105ce45|1|61|-68
1669236385.175643|28cdc105d188|1|58|-55
1669236385.6263278|28cdc105d154|1|50|-64
1669236386.1478398|28cdc105ce6a|1|54|-63
1669236393.6999116|28cdc105d137|1|70|-64
1669236395.1388905|28cdc105ce6b|1|53|-59
1669236398.188172|28cdc105ce47|1|62|-57
1669236398.4038274|28cdc105d138|1|175|-56
1669236399.6629534|28cdc105ce45|1|56|-64
1669236400.087735|28cdc105d188|1|57|-58
1669236400.5372875|28cdc105d154|1|52|-66
1669236401.0597029|28cdc105ce6a|1|53|-65
1669236408.613663|28cdc105d137|1|45|-62
1669236411.0766559|28cdc105ce6b|1|50|-61
1669236413.1660666|28cdc105ce47|1|48|-59
1669236413.330079|28cdc105d138|1|50|-54
1669236414.5876367|28cdc105ce45|1|63|-64
1669236415.000768|28cdc105d188|1|69|-56
1669236415.450423|28cdc105d154|1|67|-65
1669236417.0024533|28cdc105ce6a|1|89|-66
1669236423.525899|28cdc105d137|1|57|-61
1669236425.9888706|28cdc105ce6b|1|62|-61
1669236428.0789776|28cdc105ce47|1|43|-58
1669236428.2434893|28cdc105d138|1|45|-56
1669236429.5065002|28cdc105ce45|1|48|-64
1669236429.9162695|28cdc105d188|1|41|-55
1669236430.3639753|28cdc105d154|1|48|-65
1669236431.9093895|28cdc105ce6a|1|62|-66
1669236438.440795|28cdc105d137|1|64|-63
1669236441.0948093|28cdc105ce6b|1|43|-61
1669236442.992047|28cdc105ce47|1|44|-59
1669236443.1549125|28cdc105d138|1|63|-54
1669236444.4674199|28cdc105ce45|1|49|-66
1669236445.2775774|28cdc105d154|1|51|-64
1669236445.8516374|28cdc105d188|1|46|-58
1669236446.8227758|28cdc105ce6a|1|72|-69
1669236453.3540587|28cdc105d137|1|80|-65
1669236456.0070024|28cdc105ce6b|1|72|-60
1669236457.9043167|28cdc105ce47|1|72|-57
1669236458.0721676|28cdc105d138|1|63|-56
1669236459.378237|28cdc105ce45|1|52|-65
1669236460.1937091|28cdc105d154|1|59|-66
1669236460.763943|28cdc105d188|1|61|-64
1669236461.736668|28cdc105ce6a|1|47|-62
1669236468.2664273|28cdc105d137|1|56|-62
1669236470.92083|28cdc105ce6b|1|49|-58
1669236472.8180487|28cdc105ce47|1|43|-59
1669236472.981528|28cdc105d138|1|51|-58
1669236474.29431|28cdc105ce45|1|69|-69
1669236475.1665163|28cdc105d154|1|63|-72
1669236475.6767473|28cdc105d188|1|53|-64
1669236476.6489074|28cdc105ce6a|1|63|-65
1669236484.2028756|28cdc105d137|1|48|-63
1669236485.8328962|28cdc105ce6b|1|75|-60
1669236487.730364|28cdc105ce47|1|51|-57
1669236487.894634|28cdc105d138|1|44|-53
1669236489.2069757|28cdc105ce45|1|47|-64
1669236490.0795748|28cdc105d154|1|46|-62
1669236490.5905702|28cdc105d188|1|56|-55
1669236491.563286|28cdc105ce6a|1|68|-65
1669236499.121702|28cdc105d137|1|49|-61
1669236500.7463887|28cdc105ce6b|1|47|-59
1669236502.8069875|28cdc105d138|1|65|-56
1669236503.6702483|28cdc105ce47|1|42|-59
1669236504.1192112|28cdc105ce45|1|73|-68
1669236504.9933393|28cdc105d154|1|47|-59
1669236505.5035717|28cdc105d188|1|46|-60
1669236506.4756014|28cdc105ce6a|1|46|-63
1669236514.02881|28cdc105d137|1|68|-61
1669236515.6908112|28cdc105ce6b|1|63|-61
1669236517.7299702|28cdc105d138|1|58|-56
1669236518.6452074|28cdc105ce47|1|45|-59
1669236519.0306513|28cdc105ce45|1|53|-65
1669236519.9068437|28cdc105d154|1|57|-67
1669236520.4157922|28cdc105d188|1|69|-62
1669236521.4548414|28cdc105ce6a|1|58|-63
1669236528.9419148|28cdc105d137|1|80|-61
1669236530.6386976|28cdc105ce6b|1|67|-60
1669236532.7012854|28cdc105d138|1|50|-56
1669236533.5575314|28cdc105ce47|1|60|-58
1669236533.9441555|28cdc105ce45|1|48|-67
1669236534.8188226|28cdc105d154|1|55|-67
1669236535.3296797|28cdc105d188|1|53|-57
1669236536.381279|28cdc105ce6a|1|69|-65
1669236543.853945|28cdc105d137|1|47|-61
1669236545.5487382|28cdc105ce6b|1|57|-60
1669236547.6124604|28cdc105d138|1|50|-57
1669236548.4711816|28cdc105ce47|1|107|-59
1669236548.8560972|28cdc105ce45|1|63|-65
1669236549.7315433|28cdc105d154|1|122|-67
1669236550.2420297|28cdc105d188|1|65|-56
1669236551.2795763|28cdc105ce6a|1|58|-63
1669236558.766758|28cdc105d137|1|97|-62
1669236560.4759066|28cdc105ce6b|1|107|-61
1669236563.3834674|28cdc105ce47|1|86|-57
1669236563.5478213|28cdc105d138|1|63|-57
1669236563.7693186|28cdc105ce45|1|52|-65
1669236564.6448164|28cdc105d154|1|62|-64
1669236565.1554878|28cdc105d188|1|46|-59
1669236566.1918218|28cdc105ce6a|1|51|-65
1669236573.687859|28cdc105d137|1|54|-62
1669236575.3746505|28cdc105ce6b|1|50|-61
1669236578.2973955|28cdc105ce47|1|45|-57
1669236578.3956504|28cdc105d138|1|48|-56
1669236579.705782|28cdc105ce45|1|66|-63
1669236580.0678685|28cdc105d188|1|90|-57
1669236580.5825129|28cdc105d154|1|53|-63
1669236581.104924|28cdc105ce6a|1|59|-65
1669236588.5936909|28cdc105d137|1|48|-61
1669236590.2883086|28cdc105ce6b|1|43|-62
1669236593.2102616|28cdc105ce47|1|47|-58
1669236593.2463946|28cdc105d138|1|44|-57
1669236594.6870227|28cdc105ce45|1|55|-66
1669236594.9836786|28cdc105d188|1|46|-56
1669236595.4957755|28cdc105d154|1|65|-62
1669236596.017714|28cdc105ce6a|1|50|-62
1669236603.5056932|28cdc105d137|1|92|-63
1669236605.200582|28cdc105ce6b|1|92|-59
1669236608.1225393|28cdc105ce47|1|60|-56
1669236608.1242452|28cdc105d138|1|47|-55
1669236609.5958529|28cdc105ce45|1|49|-62
1669236609.8957305|28cdc105d188|1|46|-53
1669236610.408063|28cdc105d154|1|46|-58
1669236611.9577913|28cdc105ce6a|1|60|-65
1669236618.4185476|28cdc105d137|1|124|-62
1669236621.1384566|28cdc105ce6b|1|43|-60
1669236623.0363233|28cdc105ce47|1|50|-60
1669236623.0385296|28cdc105d138|1|54|-57
1669236624.5084713|28cdc105ce45|1|59|-61
1669236625.323292|28cdc105d154|1|58|-64
1669236625.8310905|28cdc105d188|1|45|-54
1669236626.8679304|28cdc105ce6a|1|105|-62
1669236633.3350546|28cdc105d137|1|56|-62
1669236636.0505495|28cdc105ce6b|1|96|-59
1669236637.7955081|28cdc105d138|1|71|-59
1669236637.9484828|28cdc105ce47|1|64|-59
1669236639.4328175|28cdc105ce45|1|61|-64
1669236640.234812|28cdc105d154|1|45|-65
1669236640.7448604|28cdc105d188|1|59|-59
1669236641.785559|28cdc105ce6a|1|47|-64
1669236648.244528|28cdc105d137|1|79|-61
1669236650.9919105|28cdc105ce6b|1|46|-60
1669236652.6406488|28cdc105d138|1|45|-55
1669236652.8623013|28cdc105ce47|1|42|-58
1669236654.3377655|28cdc105ce45|1|47|-63
1669236655.1470668|28cdc105d154|1|55|-69
1669236655.6569474|28cdc105d188|1|50|-59
1669236656.7742133|28cdc105ce6a|1|89|-63
1669236664.6946945|28cdc105d137|1|349|-64
1669236665.9459925|28cdc105ce6b|1|77|-59
1669236667.7758164|28cdc105ce47|1|47|-58
1669236669.0267475|28cdc105d138|1|244|-56
1669236669.2471237|28cdc105ce45|1|69|-62
1669236670.0600696|28cdc105d154|1|80|-65
1669236671.1469646|28cdc105d188|1|101|-64
1669236671.6713374|28cdc105ce6a|1|49|-66
1669236678.6528146|28cdc105d137|1|48|-60
1669236680.9182684|28cdc105ce6b|1|47|-63
1669236682.8509295|28cdc105d138|1|43|-56
1669236683.7126997|28cdc105ce47|1|50|-57
1669236684.1650066|28cdc105ce45|1|45|-65
1669236684.973839|28cdc105d154|1|55|-65
1669236685.1019633|28cdc105d188|1|44|-61
1669236686.583983|28cdc105ce6a|1|52|-63
1669236693.5594368|28cdc105d137|1|102|-60
1669236695.8303874|28cdc105ce6b|1|58|-61
1669236698.102161|28cdc105d138|1|44|-56
1669236698.625219|28cdc105ce47|1|71|-56
1669236699.0752404|28cdc105ce45|1|81|-69
1669236699.8885963|28cdc105d154|1|61|-63
1669236700.0127919|28cdc105d188|1|48|-62
1669236701.4962773|28cdc105ce6a|1|47|-63
1669236708.4732432|28cdc105d137|1|54|-63
1669236710.743925|28cdc105ce6b|1|57|-59
1669236713.5970972|28cdc105d138|1|387|-59
1669236713.598929|28cdc105ce47|1|55|-58
1669236713.9865925|28cdc105ce45|1|44|-65
1669236714.8019142|28cdc105d154|1|41|-62
1669236714.9251|28cdc105d188|1|72|-61
1669236716.409968|28cdc105ce6a|1|45|-63
1669236723.3863018|28cdc105d137|1|48|-61
1669236725.6885748|28cdc105ce6b|1|47|-61
1669236728.551209|28cdc105d138|1|60|-56
1669236728.5532653|28cdc105ce47|1|63|-58
1669236728.8987873|28cdc105ce45|1|81|-68
1669236729.7122235|28cdc105d154|1|67|-69
1669236730.8647847|28cdc105d188|1|45|-64
1669236731.3223643|28cdc105ce6a|1|62|-63
1669236738.3013575|28cdc105d137|1|57|-63
1669236741.1460736|28cdc105ce6b|1|173|-60
1669236743.493476|28cdc105ce47|1|53|-57
1669236743.596208|28cdc105d138|1|63|-56
1669236743.8117425|28cdc105ce45|1|80|-63
1669236744.6252806|28cdc105d154|1|72|-66
1669236745.7753682|28cdc105d188|1|71|-58
1669236746.2358992|28cdc105ce6a|1|49|-63
1669236753.7886736|28cdc105d137|1|47|-62
1669236756.0583868|28cdc105ce6b|1|55|-61
1669236758.4058518|28cdc105ce47|1|45|-59
1669236758.5037947|28cdc105d138|1|53|-56
1669236758.7245889|28cdc105ce45|1|55|-72
1669236760.5673535|28cdc105d154|1|71|-68
1669236760.6882136|28cdc105d188|1|62|-68
1669236761.1492627|28cdc105ce6a|1|49|-64
1669236768.7003658|28cdc105d137|1|66|-62
1669236770.972061|28cdc105ce6b|1|45|-63
1669236773.3179777|28cdc105ce47|1|45|-59
1669236773.4193685|28cdc105d138|1|51|-56
1669236774.5977352|28cdc105ce45|1|90|-76
1669236775.1561399|28cdc105d154|1|313|-71
1669236775.6020355|28cdc105d188|1|63|-62
1669236776.0649452|28cdc105ce6a|1|57|-63
1669236783.613357|28cdc105d137|1|74|-63
1669236785.884626|28cdc105ce6b|1|42|-58
1669236788.231776|28cdc105ce47|1|45|-59
1669236788.3369505|28cdc105d138|1|45|-57
1669236789.4466302|28cdc105ce45|1|58|-62
1669236790.0682182|28cdc105d154|1|85|-70
1669236790.514549|28cdc105d188|1|52|-58
1669236791.999282|28cdc105ce6a|1|50|-64
1669236798.5270708|28cdc105d137|1|45|-62
1669236800.8009152|28cdc105ce6b|1|44|-62
1669236803.1446831|28cdc105ce47|1|45|-57
1669236803.3070965|28cdc105d138|1|47|-55
1669236804.297664|28cdc105ce45|1|60|-64
1669236804.982614|28cdc105d154|1|48|-66
1669236805.4273913|28cdc105d188|1|54|-56
1669236806.9173563|28cdc105ce6a|1|86|-64
1669236813.4395666|28cdc105d137|1|61|-61
1669236815.7110755|28cdc105ce6b|1|54|-61
1669236818.0570586|28cdc105ce47|1|64|-58
1669236818.2237918|28cdc105d138|1|43|-56
1669236819.145825|28cdc105ce45|1|77|-62
1669236819.8942964|28cdc105d154|1|53|-63
1669236820.3422809|28cdc105d188|1|47|-59
1669236821.8247263|28cdc105ce6a|1|93|-65
1669236828.3552034|28cdc105d137|1|50|-63
1669236830.6235023|28cdc105ce6b|1|81|-62
1669236832.9709|28cdc105ce47|1|43|-58
1669236833.1324077|28cdc105d138|1|50|-57
1669236833.9934106|28cdc105ce45|1|50|-61
1669236834.8125014|28cdc105d154|1|47|-62
1669236835.2533808|28cdc105d188|1|57|-56
1669236836.7381837|28cdc105ce6a|1|43|-62
1669236843.2656357|28cdc105d137|1|53|-63
1669236845.5739613|28cdc105ce6b|1|45|-59
1669236847.8830357|28cdc105ce47|1|44|-57
1669236848.0462453|28cdc105d138|1|49|-56
1669236848.8446412|28cdc105ce45|1|49|-63
1669236849.7229505|28cdc105d154|1|71|-68
1669236850.1682112|28cdc105d188|1|54|-63
1669236851.6984706|28cdc105ce6a|1|51|-64
1669236859.2029097|28cdc105d137|1|44|-62
1669236861.0287478|28cdc105ce6b|1|46|-61
1669236862.797249|28cdc105ce47|1|50|-58
1669236862.9589584|28cdc105d138|1|45|-57
1669236863.6937935|28cdc105ce45|1|47|-64
1669236864.6376526|28cdc105d154|1|64|-73
1669236865.0793393|28cdc105d188|1|66|-68
1669236866.6274102|28cdc105ce6a|1|49|-63
1669236874.1153648|28cdc105d137|1|61|-62
1669236875.8801544|28cdc105ce6b|1|44|-58
1669236877.7090402|28cdc105ce47|1|67|-58
1669236877.8723724|28cdc105d138|1|47|-57
1669236879.5640469|28cdc105ce45|1|65|-66
1669236879.994106|28cdc105d188|1|69|-56
1669236880.5711565|28cdc105d154|1|47|-68
1669236881.5417516|28cdc105ce6a|1|56|-64
1669236889.0282001|28cdc105d137|1|52|-62
1669236890.7237546|28cdc105ce6b|1|44|-61
1669236892.78793|28cdc105d138|1|45|-56
1669236893.6468306|28cdc105ce47|1|48|-58
1669236894.4130673|28cdc105ce45|1|49|-64
1669236894.9083247|28cdc105d188|1|65|-62
1669236895.484101|28cdc105d154|1|79|-70
1669236896.4544127|28cdc105ce6a|1|45|-63
1669236903.9421844|28cdc105d137|1|45|-62
1669236905.5719092|28cdc105ce6b|1|47|-59
1669236907.7003062|28cdc105d138|1|46|-57
1669236908.5598822|28cdc105ce47|1|56|-56
1669236909.2619078|28cdc105ce45|1|56|-65
1669236910.3975205|28cdc105d154|1|53|-68
1669236910.8435297|28cdc105d188|1|52|-58
1669236911.3666744|28cdc105ce6a|1|57|-63
1669236918.8550293|28cdc105d137|1|49|-61
1669236920.4212494|28cdc105ce6b|1|44|-66
1669236922.6750581|28cdc105d138|1|51|-56
1669236923.542427|28cdc105ce47|1|49|-61
1669236924.1108832|28cdc105ce45|1|60|-62
1669236925.3106236|28cdc105d154|1|46|-67
1669236925.7565284|28cdc105d188|1|46|-57
1669236926.280816|28cdc105ce6a|1|51|-63
1669236933.7671015|28cdc105d137|1|56|-62
1669236935.2699947|28cdc105ce6b|1|45|-62
1669236937.5929523|28cdc105d138|1|44|-59
1669236938.4518433|28cdc105ce47|1|53|-58
1669236938.9744782|28cdc105ce45|1|60|-64
1669236940.2226615|28cdc105d154|1|162|-71
1669236940.6693175|28cdc105d188|1|45|-57
1669236941.1934853|28cdc105ce6a|1|50|-64
1669236948.6801112|28cdc105d137|1|45|-64
1669236950.1190298|28cdc105ce6b|1|46|-60
1669236953.427015|28cdc105ce47|1|44|-59
1669236953.5242841|28cdc105d138|1|123|-57
1669236954.1935134|28cdc105ce45|1|88|-61
1669236955.136933|28cdc105d154|1|43|-66
1669236955.581607|28cdc105d188|1|95|-63
1669236956.106585|28cdc105ce6a|1|50|-65
1669236963.5947878|28cdc105d137|1|62|-63
1669236965.9919734|28cdc105ce6b|1|56|-61
1669236968.34037|28cdc105ce47|1|134|-58
1669236968.4370432|28cdc105d138|1|82|-58
1669236969.1056004|28cdc105ce45|1|53|-64
1669236970.0486267|28cdc105d154|1|74|-68
1669236970.4945736|28cdc105d188|1|80|-65
1669236971.0204954|28cdc105ce6a|1|61|-63
1669236978.5720909|28cdc105d137|1|53|-62
1669236980.8410776|28cdc105ce6b|1|63|-61
1669236983.2530453|28cdc105ce47|1|46|-58
1669236983.357383|28cdc105d138|1|47|-57
1669236984.0184755|28cdc105ce45|1|66|-69
1669236984.9617505|28cdc105d154|1|59|-65
1669236985.4083357|28cdc105d188|1|46|-69
1669236986.9595861|28cdc105ce6a|1|49|-63
1669236993.4831624|28cdc105d137|1|51|-63
1669236996.010398|28cdc105ce6b|1|45|-62
1669236998.1674712|28cdc105ce47|1|59|-57
1669236998.391939|28cdc105d138|1|50|-55
1669236998.9322321|28cdc105ce45|1|47|-65
1669236999.8753884|28cdc105d154|1|44|-63
1669237000.3206217|28cdc105d188|1|58|-56
1669237001.8690956|28cdc105ce6a|1|61|-62
1669237008.3966885|28cdc105d137|1|44|-62
1669237010.9235907|28cdc105ce6b|1|45|-61
1669237013.079176|28cdc105ce47|1|45|-58
1669237013.3040493|28cdc105d138|1|61|-56
1669237013.84609|28cdc105ce45|1|78|-62
1669237014.7885559|28cdc105d154|1|46|-60
1669237015.2373772|28cdc105d188|1|49|-61
1669237016.781836|28cdc105ce6a|1|129|-64
1669237023.3099432|28cdc105d137|1|46|-62
1669237025.836443|28cdc105ce6b|1|54|-62
1669237027.9912546|28cdc105ce47|1|97|-57
1669237028.217817|28cdc105d138|1|44|-56
1669237028.757235|28cdc105ce45|1|69|-68
1669237029.7017047|28cdc105d154|1|45|-61
1669237030.1472354|28cdc105d188|1|46|-61
1669237031.6949186|28cdc105ce6a|1|50|-64
1669237038.222355|28cdc105d137|1|65|-61
1669237040.7488422|28cdc105ce6b|1|43|-62
1669237042.9067912|28cdc105ce47|1|49|-58
1669237043.1302533|28cdc105d138|1|57|-56
1669237044.6395166|28cdc105d154|1|78|-64
1669237044.694105|28cdc105ce45|1|105|-65
1669237045.0596924|28cdc105d188|1|166|-54
1669237046.6079462|28cdc105ce6a|1|146|-62
1669237054.1599958|28cdc105d137|1|48|-62
1669237055.9192274|28cdc105ce6b|1|43|-62
1669237057.817714|28cdc105ce47|1|88|-56
1669237058.064184|28cdc105d138|1|47|-55
1669237059.607132|28cdc105ce45|1|62|-64
1669237059.9739501|28cdc105d188|1|43|-58
1669237060.5513554|28cdc105d154|1|49|-61
1669237061.5262766|28cdc105ce6a|1|48|-62
1669237069.0727365|28cdc105d137|1|48|-63
1669237070.833735|28cdc105ce6b|1|43|-61
1669237072.730471|28cdc105ce47|1|59|-58
1669237072.959175|28cdc105d138|1|48|-56
1669237074.5208046|28cdc105ce45|1|46|-64
1669237075.4640408|28cdc105d154|1|52|-60
1669237075.9136798|28cdc105d188|1|52|-60
1669237076.4339504|28cdc105ce6a|1|52|-65
1669237083.9868321|28cdc105d137|1|67|-62
1669237085.7445338|28cdc105ce6b|1|44|-61
1669237087.8689878|28cdc105d138|1|62|-55
1669237088.6681242|28cdc105ce47|1|43|-58
1669237089.4329884|28cdc105ce45|1|58|-68
1669237090.3778095|28cdc105d154|1|48|-64
1669237090.8226888|28cdc105d188|1|43|-56
1669237091.3469746|28cdc105ce6a|1|70|-62
1669237098.9037306|28cdc105d137|1|47|-63
1669237100.6568146|28cdc105ce6b|1|88|-59
1669237102.7827957|28cdc105d138|1|42|-56
1669237103.5810854|28cdc105ce47|1|46|-57
1669237104.347284|28cdc105ce45|1|52|-65
1669237105.29005|28cdc105d154|1|56|-64
1669237105.7366862|28cdc105d188|1|52|-60
1669237106.2600412|28cdc105ce6a|1|72|-65
1669237113.816158|28cdc105d137|1|48|-62
1669237115.5705376|28cdc105ce6b|1|48|-61
1669237117.6949785|28cdc105d138|1|50|-57
1669237118.494449|28cdc105ce47|1|53|-58
1669237119.2588315|28cdc105ce45|1|71|-66
1669237120.2057772|28cdc105d154|1|57|-70
1669237120.6487608|28cdc105d188|1|65|-56
1669237121.2903898|28cdc105ce6a|1|55|-65
1669237128.788484|28cdc105d137|1|53|-62
1669237130.4843814|28cdc105ce6b|1|58|-61
1669237132.6094558|28cdc105d138|1|41|-56
1669237133.407744|28cdc105ce47|1|42|-57
1669237134.171758|28cdc105ce45|1|66|-68
1669237135.1810837|28cdc105d154|1|53|-64
1669237135.5629764|28cdc105d188|1|56|-52
1669237136.2141285|28cdc105ce6a|1|65|-62
1669237143.7038295|28cdc105d137|1|153|-62
1669237145.396839|28cdc105ce6b|1|43|-61
1669237148.3202503|28cdc105ce47|1|47|-57
1669237148.5457509|28cdc105d138|1|59|-56
1669237149.0847235|28cdc105ce45|1|56|-62
1669237150.0947099|28cdc105d154|1|92|-62
1669237150.410698|28cdc105d188|1|83|-56
1669237151.1278713|28cdc105ce6a|1|48|-63
1669237158.6139255|28cdc105d137|1|68|-61
1669237160.3086123|28cdc105ce6b|1|63|-63
1669237163.232593|28cdc105ce47|1|51|-56
1669237163.45805|28cdc105d138|1|62|-56
1669237164.574465|28cdc105ce45|1|61|-63
1669237165.0061843|28cdc105d154|1|47|-66
1669237165.259857|28cdc105d188|1|53|-65
1669237166.0406716|28cdc105ce6a|1|48|-62
1669237173.5267737|28cdc105d137|1|60|-64
1669237175.2216446|28cdc105ce6b|1|86|-61
1669237178.1455536|28cdc105ce47|1|46|-56
1669237178.38013|28cdc105d138|1|88|-59
1669237179.4877334|28cdc105ce45|1|49|-62
1669237179.9273062|28cdc105d154|1|61|-62
1669237180.108753|28cdc105d188|1|64|-58
1669237181.1450589|28cdc105ce6a|1|64|-65
1669237188.4396892|28cdc105d137|1|64|-61
1669237191.162441|28cdc105ce6b|1|46|-60
1669237193.0584342|28cdc105ce47|1|62|-59
1669237193.348878|28cdc105d138|1|43|-57
1669237194.3368323|28cdc105ce45|1|81|-66
1669237194.8329263|28cdc105d154|1|48|-63
1669237194.9620008|28cdc105d188|1|53|-61
1669237196.19997|28cdc105ce6a|1|49|-65
1669237203.3536108|28cdc105d137|1|93|-62
1669237206.07155|28cdc105ce6b|1|64|-60
1669237207.9722388|28cdc105ce47|1|43|-56
1669237208.2762709|28cdc105d138|1|45|-57
1669237209.185004|28cdc105ce45|1|60|-66
1669237209.746062|28cdc105d154|1|57|-62
1669237210.832595|28cdc105d188|1|59|-62
1669237211.0990841|28cdc105ce6a|1|45|-65
1669237218.365332|28cdc105d137|1|49|-62
1669237220.9852195|28cdc105ce6b|1|48|-60
1669237222.8858237|28cdc105ce47|1|48|-57
1669237223.2390938|28cdc105d138|1|55|-55
1669237224.0347033|28cdc105ce45|1|57|-67
1669237224.6581683|28cdc105d154|1|72|-64
1669237225.679821|28cdc105d188|1|71|-64
1669237226.0333993|28cdc105ce6a|1|69|-64
1669237233.3099198|28cdc105d137|1|56|-61
1669237235.898619|28cdc105ce6b|1|46|-62
1669237237.7976184|28cdc105ce47|1|60|-59
